sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,vmacro_single,vmacro_1,vmacro_2,labels_single,labels_binary,error
54394188,6107.5356,4.2928605,-0.062049694,SINGLE,False,2084.8071624646473,0.13413111356522925,0.14,0.9992588369573163,9.013294767309922,-9.43061874838001,5928.48653437433,4.226070346756926,-0.13070061467822922,28.325254681004516,19.917698518478627,17.586637540882816,5928.49;4.22607;-0.130701;-0.190806;28.3253;0.486539,5979.63;4.29774;-0.0910494;-0.128721;0.999259;19.9177;17.5866;9.01329;-9.43062,
54395765,6465.6455,4.6093826,-0.14636987,SINGLE,False,43.03603202683735,0.06486138169884956,,0.9538732571357353,1.224879538079094,-1.618970883451364,6211.767989225665,4.46849164512518,-0.25631962655346896,8.817174623449906,6.946614343763324,8.06285291869358,6211.77;4.46849;-0.25632;-0.278581;8.81717;-0.171054,6267.74;4.42568;-0.263055;-0.296856;0.953873;6.94661;8.06285;1.22488;-1.61897,
54405967,5161.897,4.5433545,0.06603212,BINARY,True,1747.7566217114309,0.1881657018730431,0.14,0.9847663880455528,7.563040427226673,-7.726010294725916,5224.713938636236,4.698955849969456,0.21818401261825507,24.768988274947574,15.609443426963074,14.75988980296865,5224.71;4.69896;0.218184;-0.0837162;24.769;0.522355,5226.19;4.70182;0.115257;-0.035435;0.984766;15.6094;14.7599;7.56304;-7.72601,
54453629,6630.69,4.1679873,-0.26465422,SINGLE,False,1218.7198145677758,0.09957424110322398,0.14,0.9995986845628804,1.367821184692365,-0.5884173719965383,6483.742995502139,4.101490392862328,-0.27788822985541795,11.100568667328425,21.806348583283626,1.4699738448978792,6483.74;4.10149;-0.277888;-0.299994;11.1006;0.363536,6437.86;4.00011;-0.275889;-0.279843;0.999599;21.8063;1.46997;1.36782;-0.588417,
54471222,5305.027,4.8135605,-0.20845747,BINARY,True,2969.1783342484887,0.16719715414996972,0.14,0.9367409260974224,0.7334986645204028,-16.00659107818449,4697.176293116803,4.2717203617183435,-0.35106475689062083,17.172663241303425,11.164459550133865,34.73316818403479,4697.18;4.27172;-0.351065;-0.299991;17.1727;-0.17193,4620.47;4.17519;-0.332146;-0.299999;0.936741;11.1645;34.7332;0.733499;-16.0066,
54494736,5890.176,4.44679,-0.2684131,BINARY,True,1428.4096697070781,0.1565605783671826,0.14,0.6027464699299733,0.4969895625766914,-6.957961814534389,6013.6016102097865,4.437416790035968,-0.22085751780677745,4.432071360969023,0.8537626933994911,0.6296624795085373,6013.6;4.43742;-0.220858;-0.221467;4.43207;0.0375128,5916.65;4.2388;-0.271022;-0.298304;0.602746;0.853763;0.629662;0.49699;-6.95796,
54514744,5413.3457,4.013001,-1.3434387,BINARY,True,5479.849076949642,0.2758311091767519,0.14,0.5365468322068763,39.64823696367468,-1.1265525621704762,6999.879472864717,4.912452359689386,-0.7802873460672682,24.35904225496207,20.752968540971327,22.58985181349847,6999.88;4.91245;-0.780287;-0.299999;24.359;1.79041,6822.4;4.8082;-0.990289;-0.299997;0.536547;20.753;22.5899;39.6482;-1.12655,
54534039,5572.3223,4.3436904,-0.030762216,BINARY,True,751.7653182642935,0.19039091551114823,0.15,0.7617273065456216,-0.07640664853638646,2.632286039720525,5180.988254402574,4.00631278582748,-0.16328070552170051,5.022165890122415,3.9735701366906535,15.431644552782625,5180.99;4.00631;-0.163281;-0.0186349;5.02217;-0.0574482,5241.81;4.07965;-0.134262;-0.0205876;0.761727;3.97357;15.4316;-0.0764066;2.63229,
54563825,4630.4985,4.568938,-0.44023678,BINARY,True,3172.55826760341,0.1980381968271497,0.14,0.8532991824559898,0.0675392111511546,0.13486931842498723,4498.787714414105,4.846631857526753,-0.2938481996252215,4.506063626530275,0.19028018783809247,9.143454444253543,4498.79;4.84663;-0.293848;0.0940972;4.50606;-0.010765,4569.51;4.54733;-0.300173;0.0569246;0.853299;0.19028;9.14345;0.0675392;0.134869,
54611246,4959.637,4.931696,-1.4610621,BINARY,True,9597.872425094349,0.22814382192074442,0.14,0.7170162117986336,30.783078756463016,-7.247939325783115,5865.478173885144,4.7401845757042915,-0.9633827147381002,33.28724950462537,39.85839747745953,21.169828266672987,5865.48;4.74018;-0.963383;-0.249257;33.2872;1.55993,5640.66;4.71412;-1;-0.3;0.717016;39.8584;21.1698;30.7831;-7.24794,
54612413,4340.222,4.311167,-0.31736436,BINARY,True,6394.236866638657,0.2439227650181746,0.14,0.9988261523713122,-3.2975005505368697,7.6216817414519475,4488.7799732133535,4.482713389330671,-0.36127328555540245,23.843364772316882,20.986168862786037,18.572513539548275,4488.78;4.48271;-0.361273;-0.29978;23.8434;0.74229,4475.42;4.38098;-0.320982;-0.299872;0.998826;20.9862;18.5725;-3.2975;7.62168,
54623423,5241.167,4.3108587,-0.5377639,BINARY,True,1048.3878603167832,0.17377036650690786,0.14,0.907338418521647,1.10690368858364,-4.20420962351564,5386.967090169744,4.390091499457978,-0.48219548271000434,6.233521978207186,4.252966958421226,8.031034652463159,5386.97;4.39009;-0.482195;-0.0817179;6.23352;-0.32863,5502.57;4.22196;-0.476664;-0.0138372;0.907338;4.25297;8.03103;1.1069;-4.20421,
