sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,error,sb2,gaia_dr3_source_id,ra,dec,teff_floor
57065254,5638.3735,4.6465015,0.03543507,BINARY,True,713.067419523335,0.1888553500662764,0.175,0.923548255971006,-3.2484790686344582,3.720162179936954,5584.325774320664,4.5842774185712445,0.022536150692226,,True,794429934556646656,146.21323,33.637614,0
57081624,5577.4585,4.6061497,-0.32304555,BINARY,True,919.7867767569896,0.1708313963686181,0.15,0.7906309094856699,0.1478161032351007,-0.4214844657903977,5379.99778739382,4.442186450769786,-0.3714076457445154,,True,797697232140389888,143.309971,35.523104,0
57118077,4164.3726,4.9932184,0.49216685,BINARY,True,5250.009448998753,0.2450075726112736,0.14,0.9826908652164028,0.2590221295143445,-0.0852061970248921,4204.7749408592335,4.562692507332878,0.1967227875412695,,True,804649242306031360,156.98984,41.667975,1
57134081,5948.347,4.7464895,-0.1246494,BINARY,True,43157.67787847316,0.3775752601811917,0.14,0.6175180322028896,-0.6081638516113934,57.425878841596464,6222.880993051962,4.875396858746514,-0.1036459668968923,,True,807721071630366976,147.885257,42.336093,0
57136054,6052.5117,4.793441,-0.31914508,BINARY,True,25459.571041560688,0.3355071121333588,0.14,0.9948607214075162,21.09184110530814,-18.46461047378379,5968.704246923171,4.916472433807479,-0.5051790026896699,,True,808168980883073792,148.913959,43.321612,0
57179848,4470.744,4.725823,-0.031172795,SINGLE,False,946.1787965186812,0.1399613404692132,0.15,0.8703408133384146,-1.211625146927756,2.3492981700013216,4537.689677703482,4.636564565637339,-0.0921180592898201,,True,816438961887287552,137.079365,41.442915,0
57196320,5074.682,4.4868026,-0.643106,SINGLE,False,744.5307425981591,0.1634966649005545,0.175,0.8424311982085375,0.6949852891019538,-3.032599422473435,4920.267015737993,4.527525111035168,-0.6564808818550479,,True,819542986291797760,141.371006,47.081748,0
57212818,4977.6045,4.121719,-0.60411596,BINARY,True,12234.951619524749,0.2931981058821825,0.14,0.9292306620320484,-0.9441496490466692,60.72706375294011,5650.60896444808,4.830410574307646,-0.4893428902904785,,True,822847809007768064,151.360659,48.301406,0
57218276,5170.3936,4.8359404,-0.33650714,BINARY,True,1129.346443019238,0.1736841218431196,0.14,0.8847354739627943,0.1238574814196722,-0.0617254193889771,4966.464995191655,4.641660449016678,-0.3743356724299436,,True,823844481938356096,152.682696,49.859763,0
57271304,6509.5312,4.1330924,-0.3229862,SINGLE,False,693.6778543762994,0.1499275162357874,0.175,0.999122918986255,1.5713894536785198,-1.481319882429877,6391.840419226854,4.091682347694597,-0.3484459617659531,,True,833700602952581120,157.217775,47.612403,0
