sdss_id,status,n_ep,n_kept,P16,P50,P84,e16,e50,e84,K1,v_sys,method
57543771,ok,12,11,31.887287887006984,32.750800497189225,33.565513650026034,0.23760841669302923,0.4474790402449735,0.640918285379775,48.698573858872216,-52.11139249796768,twovel
57543773,ok,8,44,319.45974294291136,590.1091807225046,1205.657099274346,0.13779672045987093,0.4583063884859365,0.6938977789605851,16.06002443450477,68.02457821995277,twovel
57544712,ok,14,282,87.15522424347041,608.6258778989398,1709.525778108655,0.10018004577654485,0.3842594759868512,0.7086572626285986,23.275370552353817,1.0656420490326721,twovel
57545551,ok,8,267,413.4624007251753,1377.8050579856742,3576.340302022253,0.14951816781044372,0.3655579641456474,0.6731593994761191,7.234417221630665,-19.71050527522251,twovel
57552891,ok,9,42,345.4384739586271,2717.582487096316,4348.909708724125,0.1495670682763393,0.5719975121414487,0.8595370714870872,9.303843013262233,9.396814290211225,twovel
57553669,unconstrained,15,2,,,,,,,,,twovel
57556462,unconstrained,13,5,,,,,,,,,twovel
57558457,ok,11,18,6.168653666684539,7.807668682426802,11.365121588905913,0.638342743052033,0.7643218088919668,0.83616865339935,36.796953218997444,83.91969081804669,twovel
57573179,ok,13,274,21.054697480458106,276.6247558271921,1635.5743523304393,0.20302980334712667,0.44388742804129955,0.7499617561090028,4.246732901464858,53.12279747306016,twovel
57579198,ok,11,662,3.6969225392425145,85.27689649003646,1444.766920257618,0.1075581732113422,0.38034948728669304,0.7337622320404241,9.989220439831673,15.419976853880168,twovel
57650419,ok,13,279,16.349851348506267,430.78419995571295,2364.58624544072,0.11074393910731146,0.37761383710682467,0.7390157243194379,21.643629712277743,-44.367655637734615,twovel
57658427,ok,13,106,211.66252223124042,528.3463834123901,1582.6878204849434,0.11836191264861454,0.4689854664836377,0.7856707899034643,20.214905637474327,75.2667123748858,twovel
57688946,unconstrained,13,3,,,,,,,,,twovel
57716227,ok,10,45,1.8545395447988904,3.8313336531273823,13.126644988836093,0.42928128749725936,0.6208000494003929,0.7300995665825029,33.77064526978042,-9.439218347923832,twovel
57720410,ok,9,34,1.4992684518771793,6.664485078538327,6.995932151790086,0.2022797626300422,0.375825825978807,0.6547959267972208,28.467961297008298,34.84800996415091,twovel
57746054,unconstrained,16,6,,,,,,,,,twovel
57779576,unconstrained,16,7,,,,,,,,,twovel
57779791,ok,16,235,666.4194082998401,1050.565954940045,2430.4025373520412,0.17109084306804384,0.46824342757559173,0.7998134884109747,25.075820433852314,-21.216277230265142,twovel
57793887,ok,12,30,35.2929609111127,149.82941266409264,1292.8956258038197,0.0861799065033707,0.33293264850410575,0.6253581642491041,19.48890691160787,56.71597517301867,twovel
57796224,ok,8,11,147.18227636485057,149.66017694695262,294.5787662744933,0.06758282938435861,0.2062674456833083,0.42771191451999446,18.06977011576607,19.555432163065827,twovel
57797170,ok,12,409,3273.253494588247,4208.789880557832,4793.714070293723,0.15450930207296282,0.5234574476363524,0.8227643429543516,16.699587483377375,0.47577718625235715,twovel
57802998,ok,8,46,149.7323168779202,438.18902704309596,975.0068661093338,0.10235545210719045,0.43524407295089795,0.7606131033098524,2.8314499431995244,-13.558861668196801,twovel
57804717,ok,8,389,3681.4093449146003,4397.38861641895,4826.470209940779,0.30047700492465923,0.5915571986469647,0.8087288178809094,26.231167057188426,29.82843714369676,twovel
57806686,ok,8,103,25.84202417741438,135.28384501569136,4289.176787784644,0.09330756572523799,0.3126530889665852,0.6856028879460326,15.036697713428623,-27.014959077594643,twovel
57820023,unconstrained,13,5,,,,,,,,,twovel
57820651,ok,9,74,2.469551611970156,8.480356150601654,34.9829837298427,0.6121435608874476,0.7726447398477623,0.8654839147742244,2.633320853059154,40.96896756887233,twovel
57823039,ok,9,259,2656.342508448452,3899.8978167734354,4650.360027240825,0.16877776429983382,0.45253206043623667,0.7877146862426246,4.1466525080145145,9.487159529858982,twovel
57827001,ok,8,277,7.281793080718196,51.804732682445,268.64471390116944,0.42196824307606695,0.7187627112841554,0.8697162604863461,19.76279847179286,-4.255948773205128,twovel
57837347,ok,9,1268,10.263128850912999,162.239905501466,1744.8995749009066,0.09802058516975982,0.34745544647947924,0.7080679414493737,1.6660914233097244,18.958185528889913,twovel
57920866,ok,16,20,139.99346435747609,187.29974337917497,430.11416862549316,0.4870349452907312,0.7488613424252772,0.8513364005099419,14.7303492899051,19.751114369680334,twovel
57921167,ok,16,26,1378.4287374649514,2229.55585447866,2535.1260060855225,0.37769193628293374,0.4738698204009415,0.659983779027252,28.990836897926698,15.946881428540369,twovel
57923300,ok,16,8,16.01222922194164,29.446978278527467,31.763712196733145,0.36448506422259874,0.4864060377381709,0.8214687856449578,46.2297602041473,5.207849744704619,twovel
