sdss_id,teff_seed,logg_seed,feh_seed,verdict,prefers_binary,delta_chi2,f_imp,min_fimp_required,best_q,best_rv1,best_rv2,teff_single,logg_single,feh_single,vmacro_single,vmacro_1,vmacro_2,labels_single,labels_binary,error
54384703,6063.805,4.648385,0.017963447,SINGLE,False,0.05208931469678646,0.0014853842726457822,,0.9999999999,-0.05845343620486358,-0.05845343620486356,6096.321215243547,4.685785867249152,0.05488706374937682,2.250280020560237,2.249912835814516,2.249912835814516,6096.32;4.68579;0.0548871;0.0301415;2.25028;-0.0582857,6096.32;4.6859;0.055283;0.0303939;1;2.24991;2.24991;-0.0584534;-0.0584534,
54386116,5432.1274,4.279709,-0.5741306,SINGLE,False,70.51259752450278,0.02467413794006105,,0.9053358929024538,0.20078340385065563,-0.008742802428957253,5840.7601608171135,4.656722923813098,-0.39824541451573575,1.8603776528959204,4.631099801834644,0.14598360862149393,5840.76;4.65672;-0.398245;-0.295871;1.86038;0.0749947,6024.77;4.64784;-0.392733;-0.291169;0.905336;4.6311;0.145984;0.200783;-0.0087428,
54393853,4271.4307,4.5850925,0.017900845,BINARY,True,7750.543894357983,0.30929493347544607,0.14,0.986239191552016,-2.1797167107461237,10.986644323480338,4402.875307415452,4.602403714008085,-0.03546196533181361,13.667926878288728,2.8250638440554847,6.379163284651266,4402.88;4.6024;-0.035462;-0.0872195;13.6679;0.484688,4221.8;4.34675;0.0431815;-0.101564;0.986239;2.82506;6.37916;-2.17972;10.9866,
54399693,5188.85,4.3671594,-0.0071152262,BINARY,True,5712.296106413472,0.24108514658284366,0.14,0.9364170743822203,-7.8806603887268984,9.007047679773247,5391.498831336508,4.613378734912705,0.1570289318143196,26.862911529746512,19.090901555545084,16.058671308057985,5391.5;4.61338;0.157029;-0.153309;26.8629;0.400994,5385.38;4.4263;0.07356;-0.171119;0.936417;19.0909;16.0587;-7.88066;9.00705,
54469040,5433.179,4.7459874,-0.12073188,SINGLE,False,914.124777963094,0.1483049801192815,0.15,0.9100428157283473,0.6256569144624312,-2.4234386334925717,5300.010247073554,4.654148993587915,-0.190103791167164,10.232016595406689,0.09336991542639853,23.42729606991884,5300.01;4.65415;-0.190104;-0.250921;10.232;-0.252699,5296.2;4.48156;-0.165336;-0.162674;0.910043;0.0933699;23.4273;0.625657;-2.42344,
54490911,4433.1704,4.60542,-0.09122875,BINARY,True,4564.251409666664,0.28446163159410115,0.14,0.9885846810955846,-0.06826343483215624,-0.08802104174569658,4201.728839851768,4.784084363198396,0.10075284314844274,7.350441430967226,0.10142495879354771,3.3788019608322717,4201.73;4.78408;0.100753;0.341306;7.35044;-0.23567,4203.29;4.84467;0.204474;0.305837;0.988585;0.101425;3.3788;-0.0682634;-0.088021,
54512248,5539.033,4.13361,-1.3990183,BINARY,True,11813.34590855841,0.25728042014557734,0.14,0.8540191809112113,1.7565932362353205,48.4900822533039,6575.11616066403,4.370329170640333,-0.7611811492092885,24.03896554429338,33.249906087417905,17.60810607873342,6575.12;4.37033;-0.761181;-0.29989;24.039;1.2806,5301.7;4.08828;-1;-0.3;0.854019;33.2499;17.6081;1.75659;48.4901,
54527238,5758.1255,4.2806168,-0.40609184,BINARY,True,1236.4195008234092,0.16559624380940363,0.14,0.6510975343142665,0.49898956268242917,-0.81435236882265,6215.931075127392,4.539341242035497,-0.20327771249910842,7.627494672997534,7.44895787260255,0.36453880700032065,6215.93;4.53934;-0.203278;-0.239732;7.62749;0.142862,6372.57;4.36348;-0.255598;-0.3;0.651098;7.44896;0.364539;0.49899;-0.814352,
54563143,5060.7183,4.9606533,-1.0730993,BINARY,True,53916.86656603067,0.3576028968977674,0.14,0.7926949531189185,-0.45458565229061604,42.713893199936415,5144.139947849238,4.616408691180307,-0.9795226214065295,31.8899737695761,18.093731314501305,30.972926090332976,5144.14;4.61641;-0.979523;-0.299425;31.89;0.904079,4691.89;4.58408;-0.998622;-0.299974;0.792695;18.0937;30.9729;-0.454586;42.7139,
54611144,5554.642,4.6888943,0.04743398,BINARY,True,960.0689543493936,0.20590983043112046,0.15,0.8151177442741113,1.1624933793235033,-1.9683275640303144,5272.072585986873,4.522996791562039,0.007102392971898101,13.4328680894407,11.473803565750831,10.214896313054386,5272.07;4.523;0.00710239;-0.131878;13.4329;0.0349442,5568.51;4.49498;0.0219164;-0.124043;0.815118;11.4738;10.2149;1.16249;-1.96833,
