sdss_id,gaia_dr3_source_id,ra,dec
56853221,753163197283924096,155.6459457,36.3102108
56853371,753198111073583488,156.0209882,36.6583827
56853395,753203677351184896,156.3859492,36.7831056
56856594,753833938032155392,155.0349131,36.4063899
56856903,753902451350434816,154.6808828,36.6614838
56857115,753940934257342464,155.5129391,36.6983212
56857147,753947737485519232,155.5224847,36.9223905
56857237,753964436318366592,155.4676427,37.0739888
56857853,754059952095503104,155.1406910,37.5726565
56858172,754129839803658112,154.0314480,37.1563390
56858438,754186984343719296,154.1058194,37.4162623
56858697,754244326451592960,154.5749531,37.7466222
56858736,754252366630371840,155.0017201,37.7052456
56858877,754281679782534656,155.0033214,38.2070086
56859054,754311194797810688,154.4339862,38.0339726
56859381,754381185585091968,157.5178975,36.1956505
56859441,754395681099409920,157.8975407,36.3474595
56859613,754428602024024960,157.0725291,36.2291380
56859730,754453611617980544,157.2223440,36.6307963
56860480,754627952931112320,158.3218495,37.6718959
56860502,754633381769772928,158.1458039,37.8076794
56860655,754665237542190848,156.7174868,36.9149416
56860782,754692377439902208,156.9538314,37.1827656
56861211,754768037583802624,156.8059504,37.6655262
56862238,754949182124465792,158.9009473,37.7771379
56862330,754970626896717568,159.0792780,37.8767104
56862373,754977670643419776,159.2771909,37.9680770
56862393,754981656372723328,159.3135918,38.1595083
56862459,755002306575836800,158.7748538,37.9994929
56862610,755029416409070080,158.8308378,38.1955575
56862635,755036563234625792,158.9760243,38.3349291
56862637,755036799457866496,158.9929396,38.3928959
56862694,755049448136515712,158.8695612,38.4292282
56862708,755052540512970496,158.8015993,38.4442768
56862843,755077382603666944,159.5662099,38.3178669
56862872,755083253823572224,159.6243038,38.3619429
56862898,755086758516883840,159.6652869,38.5194952
56862964,755103324206090880,160.2248415,38.6686890
56863037,755120607154491904,160.0622854,38.8298157
56863135,755138813520896000,159.5418469,38.6627687
56863153,755143044063665536,159.4740735,38.7585166
56863204,755149946076046848,159.0460879,38.6965972
56863370,755180874135580544,159.3967965,38.9349806
56863397,755187368126125312,159.4876883,39.1813213
56863463,755197396874595584,158.2196245,37.9444622
56863634,755244813313533568,158.8084272,38.6817388
56864252,755351745114560768,159.0095271,39.0433699
56864307,755365282851456256,158.9749779,39.1711351
56864574,755417475294041472,158.7456407,39.3110144
56864643,755427370898723584,158.3502756,39.3518731
56864692,755436506293978752,158.5529477,39.5704112
56864762,755448880095199488,158.8349357,39.6376703
56864897,755471007766377728,158.9507616,39.9500081
56864908,755472858896944000,159.0212964,40.0048648
56865174,755508661744306560,156.1575830,37.7116554
56865247,755518557348957696,156.3773863,37.6773581
56865290,755527593960592128,156.5106381,37.8851993
56865423,755550928517889664,155.7309119,37.6542263
56865668,755598619834670592,156.2099726,38.3270282
56866194,755695720455333888,156.2899777,38.4887066
56866198,755696506434286208,156.3617837,38.5781186
56866200,755696884391408640,156.4169837,38.5365648
56866215,755698911615647872,156.6557413,38.5405975
56866787,755789724404170112,155.5032233,38.4751161
56866909,755803335155843712,155.7219898,38.5780591
56867076,755828830081710592,155.7121111,38.9250521
56867524,755913251959148032,156.3069397,39.0558364
56867572,755921773174247808,156.0213789,39.0804091
56867752,755955136480514944,156.2405995,39.3533206
56868572,756086734278044672,158.0733881,39.3682957
56868623,756095599090521984,157.7059142,39.3786998
56868700,756110506922075392,157.8851336,39.7034382
56868743,756116966552755968,157.0534828,39.2242764
56869045,756166204058156288,157.3148153,39.7496842
56869129,756180154111749376,157.3810012,40.0947797
56869195,756186068281919616,158.2680142,39.6546613
56869282,756203694827707520,158.0450869,39.8270117
56869353,756215102260814720,158.1342925,40.0713366
56869360,756216476650344448,158.2506547,40.1425128
56869384,756220634178671360,158.7235078,40.0344600
56869385,756220904760940416,158.7012399,40.0641275
56869489,756239909991908864,158.3020526,40.1678124
56869541,756247812731676160,158.5947408,40.4327957
56869542,756248190688796544,158.6613733,40.4797495
56869590,756255784191049472,158.0045056,40.0179077
56869689,756264442845108864,158.1569965,40.1832343
56869798,756272723542074368,157.7744092,40.1484191
56870281,756346287741895808,156.5649742,39.8654475
56870419,756369098312523392,157.3365500,40.1755294
56870658,756408719386470016,156.5609947,40.2843610
56870824,756437169249803392,156.8032414,40.5622963
56871650,756555298030308352,157.0276933,40.9845504
56871809,756575943937491456,157.3831809,41.2692694
56909280,764300842051905664,168.9176620,38.8084741
56910664,764618497832887040,167.3401518,38.3853272
56910794,764652200441141120,167.8490720,38.3767040
56910823,764656327904918528,168.1718697,38.5001751
56910896,764677592287548160,168.6013107,38.7450765
56910965,764695356272283392,168.4031601,38.9360805
56911049,764718072354780416,167.5766668,38.6636421
56911050,764718175433995264,167.5802769,38.6666213
56911160,764743597344951552,168.2783958,39.0056584
56911219,764756654045699968,167.8916535,39.1097173
56911508,764820155137592192,167.1684297,38.8266377
56911517,764823144434835584,166.9528016,38.6742641
56911791,764874890200823040,166.6833395,38.8261635
56911855,764890420802542208,166.8039628,39.2089263
56911987,764917599355323648,167.5699712,38.9361616
56912176,764959410861639680,167.9166416,39.5224706
56912205,764962885490477568,167.5329588,39.4044649
56912214,764965973571669760,167.4689175,39.4110514
56912491,765038614353808768,167.2041589,39.9194773
56912572,765065140071886208,168.9833248,39.1610140
56912722,765105753282614528,169.0383257,39.4783100
56912757,765111624502986368,169.1388656,39.5835666
56913107,765186528732624384,168.6147239,40.0262200
56913179,765207904784877440,169.3321076,39.7175103
56913429,765276727340810112,169.2550977,40.3213054
56913774,765343797550438912,168.1515881,39.7822184
56913783,765345000140899584,168.1067292,39.8488844
56913974,765379389944019456,168.5311598,40.1961857
56914031,765386536769600128,168.2651099,40.1844070
56914107,765394993560161024,168.5433498,40.4281742
56914131,765400594197518208,168.3847727,40.5769122
56914244,765430757753027328,167.7583517,40.4322227
56914445,765466938557072768,167.9754267,40.7523591
56914572,765481781964572928,168.9460687,40.5620122
56914591,765484603758267648,168.8477880,40.5721978
56914615,765488104155915136,168.8776917,40.7290939
56914754,765512332067110656,168.9804085,40.8321449
56925607,767644044595016192,174.0299977,40.2841968
56926736,767835875014807040,174.4482169,41.3073872
56927616,768047084326107776,178.2637691,40.1152488
56935814,769674773852184576,178.4313546,43.0988615
56935868,769690609396220160,178.3259822,43.2438889
56936419,769812006647054720,179.9665283,43.8804646
56936427,769813308021672320,179.6940065,43.7932791
56937379,769975490282455936,178.6827300,43.4829627
56937460,769989715214128640,179.0010398,43.8325997
56937783,770044278478507264,179.8744965,44.4946716
56937903,770064275845926144,178.5879898,44.1123090
56939436,770380724741692672,172.0497036,40.5266902
56941380,770782188219249408,172.5815315,41.2577436
56946210,771767041400367872,170.5358547,42.8453775
56946395,771793051722296064,170.7876982,43.0605994
56946807,771859640895567360,172.3454287,42.5446481
56947086,771915887787257728,172.1898564,42.8406805
56947280,771963819622287744,172.8366395,42.8758703
56947382,771983915773594240,173.7069449,43.2083730
56947633,772030236996510848,173.1770588,43.4290738
56947900,772081570445619456,173.7993827,43.9483527
56948225,772138641971281408,172.0507747,43.2211664
56948262,772147128827142784,172.3495797,43.5671436
56948274,772150736599149952,172.5455144,43.5712126
56948331,772159945008445824,171.5655288,43.2188337
56948422,772177331036669824,171.5365126,43.4126951
56948570,772198977671826176,172.3065948,43.7206051
56948597,772205815259741568,172.3595374,43.8008071
56948862,772255155844015104,173.1907262,43.9902177
56948887,772260584682672768,173.3660130,44.1369341
56949182,772323394284388736,173.0177474,44.2170396
56949194,772325490228424576,173.1064227,44.3726133
56949245,772336073027800192,173.6131890,44.4175152
56951844,772871844428105216,176.2521837,44.2152780
56952211,772945820944840192,177.6675115,43.8342715
56952626,773015536853958528,177.5339505,44.2265588
56952934,773083122459716352,179.0849614,44.5625938
56953170,773135005664574208,179.8795796,45.1471498
56953349,773178672596339456,179.4131913,45.1648495
56953463,773204137458157312,179.6381004,45.4689068
56953464,773204755933445888,179.7654449,45.5188022
56953662,773248324081637888,177.7716600,44.6879956
56953750,773267634254574720,178.0513692,44.9942321
56954096,773344703147714944,178.2903391,45.5218828
56954211,773374596120351616,178.5168689,45.3215480
56954263,773384045049084416,179.0187491,45.5948404
56954523,773439364226293760,179.0575796,45.8503543
56964678,775446557062894848,165.1041282,38.9442542
56965752,775672953378781568,164.8742608,39.7145661
56965778,775678347857747840,164.2024897,39.2747446
56965928,775706071871418624,164.1225180,39.6120644
56965987,775717861556837632,164.4777995,39.7469359
56966029,775725863080796544,164.7339924,39.9131393
56966062,775734143777664256,164.3547270,39.8844591
56967540,776048986355566976,160.7367119,38.2819686
56967553,776052177515840000,160.7741864,38.4061669
56967735,776092760662205312,161.2600497,38.8143648
56967767,776100212430101504,160.7187946,38.4781888
56967817,776109974891134976,160.9317425,38.7568687
56967837,776113921965821568,160.8357678,38.7846942
56967908,776128804027766912,160.5374719,38.8469052
56967957,776141448411471872,161.2519421,38.9434381
56968021,776153023348079488,160.8703255,39.0482595
56968060,776162820168723968,161.1028761,39.3387538
56968072,776164499500692736,160.9274236,39.2597618
56968437,776247237750896256,161.5728683,39.3414886
56968949,776358876835748608,163.6398761,39.5003829
56970025,776554315027702400,163.8376195,40.2508820
56970040,776556926367814016,163.9294413,40.3961440
56971747,776910762953502848,166.2242971,39.2312937
56971802,776924541208560128,166.1339002,39.3448857
56971862,776939311601097728,166.2982353,39.6875177
56971908,776949035406732800,165.5525093,39.3322645
56971948,776958896651644672,165.4058906,39.2639471
56972003,776969758624270848,165.5870247,39.5992414
56972240,777031846671463040,166.5275589,39.7951770
56972241,777031846671463040,166.5275589,39.7951770
56972348,777055589250635520,166.9794388,40.2048061
56972580,777107296361796480,166.1622682,40.3615296
56972587,777108949924339200,166.2864470,40.3083448
56972610,777113244891637376,166.2104114,40.3888228
56972636,777120185558770432,166.7775542,40.4220094
56972847,777170488216173440,165.0476292,39.7233925
56972884,777177836904761216,165.0349798,39.9174167
56972997,777199449180514304,165.8861982,40.2298794
56973084,777216079293560704,165.6002521,40.3908952
56973207,777241642938665216,164.6927144,40.1292971
56973321,777266729842659968,165.2305620,40.6091152
56973462,777305968664368768,166.2353335,40.6682419
56973966,777408532483328128,166.1437095,41.3276045
56974068,777430140463376768,165.9020943,41.6002647
56974130,777441174234770816,167.4126367,40.5177434
56974192,777455639684612096,167.2394759,40.6731041
56974235,777467180261376640,167.3374713,40.8700936
56974339,777481611351426048,167.9310425,41.0421410
56974362,777486219851692032,167.8669092,41.1556364
56975206,777659186774804864,167.8472153,41.8268184
56975875,777808067521183616,165.9954202,41.7580652
56976210,777873003131305088,167.8075380,42.3220538
56976528,777928532763774592,167.3431244,42.3640253
56976759,777972135271714944,168.2678489,42.9388219
56976832,777990380292786176,168.3290511,43.1553502
56977133,778042774598462848,165.0530509,40.9600414
56977163,778049307244224512,165.0869851,41.1755644
56977433,778097990698009856,164.0997367,41.1273105
56977534,778111464010940160,164.6846894,41.2463597
56977586,778121492759476224,164.3124833,41.3175793
56977785,778156711491192704,165.0204528,41.3362906
56977839,778167053772438912,165.3319327,41.6117846
56978011,778201830123258752,165.7723365,41.9824110
56978029,778205678413952384,165.6511314,42.0874437
56978116,778222171088050432,165.0101613,41.8260659
56978368,778273500241593344,165.7258462,42.4450951
56978650,778324082072024960,164.3728000,41.7434466
56978738,778340502115723264,164.2462103,41.8831675
56979027,778403178189735936,163.8335535,42.1351456
56979056,778412524038556416,164.2020743,42.3358552
56979210,778447708410449792,164.9207444,42.3319991
56979344,778476536230919296,165.0519757,42.5630546
56979394,778491070400277632,164.4768176,42.3179510
56979551,778523604777173248,164.7709211,42.9047501
56979805,778577893163800448,165.9394066,42.0941533
56979852,778588510323019136,166.3835248,42.3466454
56979881,778595450990104320,166.5701166,42.2875163
56979886,778596245559369856,166.5903586,42.3091654
56980029,778628097036815616,166.9632348,42.8437361
56980087,778642459407464960,166.2992530,42.6031079
56980115,778645100812319872,166.1853989,42.6457328
56980185,778658157512897024,166.1037810,42.7399520
56980254,778671836983752960,166.5208357,42.8838261
56981302,778861640178790656,165.9108491,42.9861318
56981607,778924999536025216,165.9356230,43.3551033
56981722,778947608243864320,166.3520897,43.5259076
56981879,778976126826690944,166.7612732,44.0041025
56981972,778995196482228096,167.2224463,43.7181932
56982010,779003133581493504,167.0967182,43.8182696
56982214,779041169811803776,167.5502365,44.2546767
56982295,779053539317685504,166.8216757,43.8731776
56982361,779063709800197120,167.2905707,44.1526700
56982416,779077277601367808,167.0475693,44.2928000
56982612,779118578006884736,167.7606263,44.7558483
56982699,779134078544071808,160.5493522,39.0122355
56982838,779165341611181312,160.6851365,39.3403946
56983033,779194276805717888,159.9082586,39.1418415
56983046,779197369182156672,160.0580650,39.3185570
56983060,779199430766465536,159.8542935,39.2954206
56983194,779226059563636864,159.8729018,39.7199168
56983287,779242620957519232,160.3661663,39.8127818
56983337,779250489337612544,160.0629362,39.7829993
56983433,779259422869584768,160.1917573,39.9903842
56983689,779303334615360896,161.2521530,39.9716306
56983752,779319032720581248,161.3304241,40.2044749
56983843,779339343621187712,160.5385913,39.9917308
56983916,779353946509992576,160.5607400,40.1746408
56983965,779364598029176960,160.7604685,40.5124035
56984035,779378238844971264,161.1914508,40.4938560
56984164,779408303616188544,159.7229556,39.7100894
56984330,779434176499180800,159.6284816,40.0121424
56984464,779454410089808512,160.0848285,40.2816579
56984587,779477538489013504,159.4086455,40.0320874
56984812,779515810942267264,159.5306972,40.4372090
56984841,779521347155314816,159.9285013,40.5942555
56985041,779552717596691968,160.2501302,40.4989599
56985065,779559142867731584,160.4606034,40.6391131
56985172,779576288377209984,160.2622502,40.7805659
56985266,779598209890252544,160.4857599,40.8934428
56985374,779620956037076736,159.8553849,40.8117367
56985382,779622192987654400,159.9377682,40.8559173
56988345,780248880255718784,158.9222875,40.2871452
56988365,780252831625619968,158.9633193,40.4754035
56988462,780273924209647872,158.6841260,40.6914707
56989034,780375667690224000,158.8352265,41.4404952
56989423,780456030822764032,160.0368619,42.0000730
56990803,780691876066890624,158.9808940,42.1950514
56991377,780787675313304192,159.6864258,42.9468863
56991389,780789908696301696,159.5267539,42.9598573
56991827,780883332824401024,160.1271202,42.2891080
56991843,780886837517713536,160.1422926,42.3816384
56992841,781080557722875648,161.8637369,43.7962977
56992882,781086501957597056,162.2383391,43.9270846
56993195,781137388731500672,160.8347927,43.2509176
56993306,781164326766404736,159.9031506,43.1024453
56993465,781201366564345728,160.6270780,43.5752336
56993636,781233458559873664,160.8073756,44.1579971
56993868,781269330129859328,161.7066602,43.8612965
56994050,781298329748990976,162.1889548,44.3937216
56994133,781312932637690496,161.1864191,44.1994464
56994231,781334304394918912,161.3735137,44.4359502
56994613,781412468499955328,163.9304954,42.3741029
56995030,781502323511072640,163.5280845,42.9748379
56995157,781531116971825920,164.7600088,43.0860863
56995438,781590731117638912,164.2542812,43.1932212
56995445,781591761909792256,164.1899226,43.2330422
56995466,781596430539329152,164.5076354,43.3572975
56995667,781633298538986624,165.2164383,43.8219152
56995768,781654262274079744,165.1821375,44.0830127
56995914,781681303388368640,162.8825520,43.0618148
56995924,781684185310959232,163.1817446,43.1435554
56995944,781687690004366592,163.1094773,43.2081727
56995989,781699067373091456,163.6069607,43.3137173
56996060,781714387520981120,163.3399996,43.3963686
56996328,781771428982410752,163.7298695,43.7426321
56996367,781780603032226176,163.2139075,43.7105794
56996372,781781152788037632,163.2988376,43.7533236
56996761,781863650520112640,164.9289144,44.4078732
56997061,781929483778825344,164.8995014,44.7169590
56997067,781931064326786816,164.9809512,44.7555440
56997294,781981190889511424,166.2810795,44.1372294
56997350,781992701401864192,166.2529754,44.1590740
56997374,781996004232387968,166.0639975,44.2233066
56997477,782018166263668992,165.6904554,44.1026704
56997680,782061012857321984,165.9499073,44.4688817
56997710,782068640719236864,166.0631864,44.7042567
56997852,782089497080591488,167.2069529,44.5427644
56997855,782089909397446400,167.3221970,44.5912179
56997861,782090424793527296,167.2047371,44.5895917
56997921,782101866586424064,166.7087587,44.6114496
56997976,782112208867619840,167.2503626,44.9162570
56998684,782230853044282880,165.7906624,44.5966930
56998767,782248028618114048,165.6820510,44.7670761
56998928,782278303842932224,165.8977206,45.0825812
56998974,782289333319301888,165.1246337,44.6030246
56998995,782293422127831680,165.4111389,44.8662866
56999004,782294933956329856,165.1012114,44.7776803
56999014,782297201699054592,165.2915251,44.8877920
56999101,782316232698247168,165.4303530,45.0836287
56999130,782321528393783680,165.3509798,45.1972090
56999181,782334443359578624,166.0856423,45.2754222
56999299,782361179531676544,166.5108446,45.1151863
56999683,782439176137735936,166.7386639,45.6342476
56999814,782466900151198080,167.1023352,45.8906224
57000055,782518169176603904,162.5638343,43.6455912
57000251,782557407997671040,163.2958681,44.2502021
57000305,782569571345423872,163.6379389,44.5094365
57000624,782630456801446656,163.0769360,44.6401179
57000749,782658799289767552,163.7335139,44.4258167
57000759,782661380566325248,163.8989022,44.5647023
57000799,782673303395509632,164.0276310,44.8166128
57000803,782673887511061760,164.0331121,44.8265233
57001136,782761539203598720,164.5736148,45.4364578
57001284,782785419229819648,162.4632730,44.4003208
57001360,782796861022691072,162.6309994,44.6263006
57001431,782807615620623488,162.3468270,44.7040787
57001432,782807890498528640,162.4450233,44.7362122
57001514,782821187717450496,163.1556221,44.8595289
57001537,782826341678195840,163.2529545,44.8749259
57001549,782830499206539008,163.2056129,44.9428171
57001730,782865786657601920,162.4301633,44.9383742
57001754,782870253423595136,162.0878225,44.8569107
57001773,782876506895949440,162.2131600,45.0244753
57002078,782927221874754944,163.5395427,45.1500591
57002095,782930211171940736,163.7447060,45.3037042
57002159,782943130433537536,163.7065842,45.3802482
57002379,782985427271314560,164.3632127,45.8647336
57002391,782987110899143424,164.6556087,45.9730340
57002471,783001129672419712,163.4964109,45.6988205
57002508,783007245705158400,163.7509537,45.8087522
57002509,783007280064896128,163.7745756,45.8320789
57002751,783053425193445632,164.1437242,46.2982383
57002976,783099501593287040,165.7321588,45.5110378
57003199,783133826971944192,164.8748467,45.4107023
57003247,783144822087413248,165.3563569,45.7053072
57003283,783150663243600640,165.3421379,45.8973963
57003492,783188149718113280,165.4896181,46.1160180
57003587,783203405441916544,165.9077690,46.4824728
57003811,783245633567288576,166.9576053,46.4036060
57003850,783254223501822848,167.2953833,46.5937069
57004412,783369225549672704,164.8683897,46.2212448
57004558,783398293888102784,165.4225652,46.4581309
57004818,783456086967957888,165.2855570,46.7695393
57005070,783499277155086336,166.3737198,46.9464184
57005321,783547105910723456,166.8813842,47.5303968
57005584,783591911009590912,166.7016491,47.4498659
57005643,783608060086554880,167.0816543,47.8552035
57006617,783801123151559552,170.5742733,43.3554700
57006930,783854316321755520,170.3855064,43.5108944
57006975,783861669305769472,170.0564132,43.4375551
57006984,783864624243266944,170.3414625,43.5130408
57006985,783864860466228096,170.3297640,43.5309280
57007266,783907711355154688,171.1384447,44.1784876
57008037,784073595877015296,170.0369530,43.8973799
57008123,784091948272473472,170.6938284,44.1400567
57008136,784094967634069376,171.0399455,44.1626447
57008334,784138260904612096,169.8035052,44.1295003
57008412,784150664770168704,170.1405624,44.4052979
57008571,784183688773792896,171.0284501,44.8275147
57008871,784240554141504256,172.5825160,44.2906399
57008907,784246837677658496,171.9181475,44.1634570
57009128,784290100884323200,171.8198991,44.4505916
57009297,784316179925641088,172.0756419,44.6162257
57009467,784340300461917056,172.9783771,44.5117891
57010223,784475368594263680,171.1721649,44.3482617
57010277,784484095967739392,171.5194628,44.5379288
57010702,784558244283091200,171.6488957,45.1193251
57010718,784561748976415104,171.2908257,44.9759597
57010749,784565700346329088,171.2006504,45.0541586
57011302,784658055027042048,173.7538350,45.7456392
57011330,784664003557090432,173.8053230,45.9285065
57011547,784713168049178752,172.8116219,45.9736201
57011558,784716294783303296,172.9213285,46.0885201
57011867,784783919043593856,168.7066613,43.9965288
57012292,784882840730232448,169.1265205,44.6862396
57012548,784935582929297024,170.5598354,44.8847054
57012901,784997945854391424,170.0798366,45.3273282
57012984,785017977581856256,170.3355947,45.3398556
57013139,785051409607421824,168.1685244,44.4363672
57013202,785063779113174656,168.6512788,44.8124679
57013436,785108893449671424,168.1059352,44.7583919
57013438,785109340126268288,168.1737630,44.7940784
57013500,785125111246140672,168.2545153,44.9860526
57013664,785155485254808704,169.3041910,45.4723808
57013859,785191700418844416,170.0947223,45.5384088
57013900,785197610293869824,169.4214522,45.3535486
57014153,785233997256743040,170.3411729,45.8252218
57015237,785401123024470656,171.4844525,45.8247644
57015682,785480390941000064,172.5001902,46.2081596
57015694,785481490452628992,172.4890881,46.2579813
57015823,785505061233096064,173.5543814,46.5617198
57015857,785508909524217216,173.0938312,46.4171977
57016081,785549591454464768,172.3092458,46.5726856
57016952,785726784624635008,171.6140059,47.0303088
57017201,785779698624504832,173.2029590,47.2499036
57017333,785800726784366464,173.3985782,47.4864516
57017380,785806842817623552,173.5308928,47.6537681
57017816,785876661805937408,173.5769570,48.0464640
57018649,786014989814072832,175.0641953,46.3644412
57019345,786131954659392256,176.4212513,46.8823893
57019815,786219567696869632,174.8809103,46.6442659
57019896,786232594333072512,174.0793907,46.3445568
57019969,786244860759663488,174.3215401,46.6039912
57020426,786326220324210176,175.6116017,47.0862201
57020814,786399204705109120,175.8297561,47.5349488
57021139,786468985037225728,177.3277341,47.0759136
57021374,786522762324040960,177.4754936,47.3061559
57022382,786726309422170368,177.1051024,47.5763813
57022958,786823375683573504,177.5498840,48.3888906
57023002,786834302080370304,177.7301638,48.3730998
57024006,787009193140776320,173.9277366,46.7748205
57024250,787053654642232192,174.9388687,47.3483618
57024346,787073201036331648,175.2143825,47.6807891
57024580,787120862290366848,175.0309557,47.6858234
57024581,787120862290366848,175.0309557,47.6858234
57024852,787168931573127552,175.3973649,47.8309388
57025761,787339252797513472,174.5568149,48.0614757
57025893,787357119861545088,173.6670514,47.8276839
57025914,787361552267743872,173.6900024,47.9429605
57026172,787403986532613632,175.0408899,48.5643360
57026244,787414122667335680,174.5086831,48.5729748
57026671,787486827868519168,176.1408130,49.0048059
57026866,787521153247175296,175.3099283,48.9693972
57027129,787562213134432512,176.6528760,49.5512551
57027209,787578293493322752,177.4110993,48.4800069
57027287,787593411777429632,177.1981242,48.5529191
57027613,787654915709836544,177.5135614,49.0960273
57028541,787796993224601984,178.4041281,49.5999674
57028898,787857603802607488,177.1334075,49.1662978
57028941,787864888067106560,177.4675651,49.4283875
57029318,787938658425391488,176.9247126,49.6336749
57029329,787942197478446848,176.6919720,49.6929638
57029393,787954979301065344,177.6562010,49.8057108
57030688,788191477377200512,168.8915497,45.9771532
57030767,788207763893201792,168.1527843,45.6883877
57031120,788281328093433472,169.7917576,46.1285123
57031382,788332421023383936,170.3698791,46.6126868
57031409,788335925717655040,170.4891190,46.7752963
57031530,788357434914248448,169.8795394,46.6926103
57031576,788368017713316224,169.6369278,46.6443656
57031944,788428800092686208,168.3330303,46.3149824
57032271,788511813220488192,168.1347664,46.7652103
57032316,788522636538072192,168.4037571,46.7733978
57032471,788554178787892992,169.2332665,46.7293572
57033030,788632656419178752,169.4439185,47.2696416
57033132,788650519190522880,169.3996619,47.5012073
57033405,788689281278231168,170.1842603,47.9539946
57033487,788699657914092032,170.9274010,46.8246327
57033576,788719788418407808,171.0786519,47.0570454
57033763,788767484037525376,170.8901841,47.2185430
57034218,788849225862127104,172.6854955,47.7982407
57034288,788859843021243392,172.3405250,47.9129393
57034581,788900765469552384,173.1518912,48.3039434
57034599,788906125588826624,172.1653287,47.9256892
57034681,788920694117832704,172.6138829,48.2388094
57035005,788987180210140288,171.2245157,47.8015219
57035342,789038616738326528,171.8041199,48.3241500
57035532,789060297733268224,171.0345176,48.1922474
57035764,789082734642397184,171.4311829,48.3039248
57035852,789096615976665856,171.7411820,48.6276440
57035971,789114860997731840,171.7731263,48.8761264
57036163,789148224296850304,172.5357161,48.7655907
57036336,789173066387634560,172.8264795,48.9385525
57036791,789243606930474368,172.7292959,49.3263969
57036851,789255289241494016,173.2595078,49.6217880
57036921,789275114819850240,167.6349386,46.8975869
57037385,789363277598880640,168.2932329,47.5190955
57037528,789386268573166080,168.3870986,47.8294258
57037753,789432104458789760,169.6518844,47.8022341
57038046,789478146508161792,169.4354036,48.0959865
57038102,789487904674537344,168.9631355,48.1138407
57038770,789629054475803008,167.4095297,48.1686546
57038807,789636613618238848,167.7137691,48.2791201
57038869,789649945190892416,168.1398977,48.4111081
57038916,789662692659632256,168.1069746,48.4578693
57038960,789672485185032064,168.5633262,48.7586861
57039027,789689115295869184,169.2801009,48.4503036
57039169,789722096346444160,169.8282216,48.7472529
57039278,789740792342269696,169.7669486,49.0006617
57039353,789758796845218688,169.0414025,48.8486056
57039480,789788414939656704,169.3911309,49.0767098
57039876,789865415114369152,171.7179872,48.9053974
57040006,789888229980609536,171.6507483,49.2166056
57040101,789903073383669632,170.7845813,48.9271355
57040460,789969353321858944,172.3325721,49.2413966
57040476,789972583137250688,172.5232596,49.3749275
57040490,789975744233181696,172.4724955,49.4087680
57040588,789992576206863488,172.3332500,49.5320240
57040746,790018865704777088,172.6751147,49.7831391
57040941,790049548951582976,171.8384503,49.6619984
57041358,790125106015380864,170.4255170,49.3958358
57041416,790135993754951808,171.0275170,49.3749031
57041583,790168811602857344,171.4391340,49.9571596
57041762,790196608630889088,170.3451530,49.8323297
57041819,790204786248592256,170.5864804,49.9693104
57042117,790266427618848640,171.8526111,50.1841195
57042635,790362802388418048,173.0515349,50.9632929
57042672,790370400187435648,172.4436639,50.9114750
57042777,790390053961451264,173.8322137,48.4581146
57042877,790407955385114368,173.8393918,48.6975056
57043085,790445166981694720,174.8374960,49.0715173
57043172,790463274563862272,174.1583247,48.8767584
57043381,790495950674994816,174.5880089,49.2658569
57043538,790523026146478336,175.1974885,48.9884585
57043582,790534021262725248,175.7868538,49.2745461
57043629,790542095801260416,175.1813208,49.2676098
57043733,790564876307741696,176.1611421,49.5730757
57044109,790628510543185024,175.8800466,49.7684138
57044152,790631980876735488,176.1700750,49.9419351
57044244,790647648918124288,175.9471147,50.0567933
57044431,790679466035581696,174.1439724,49.4052109
57044615,790707774160902528,174.7419880,49.5845069
57044858,790748563468881408,173.9195209,49.7417848
57044915,790759970902040192,173.7717757,49.7218798
57045419,790856075089437440,176.4634868,50.5967371
57045434,790862569080040832,175.7589237,50.4732175
57045520,790880260048311552,175.0072624,50.3019772
57045575,790893527204946944,175.0025562,50.4145016
57045805,790941424680173696,176.1670369,51.0423282
57046001,790982244049095808,177.7693557,50.2337827
57046058,790994029439335808,178.0512957,50.4986507
57046099,791001554222619136,177.8595627,50.5386054
57046127,791008048212570880,178.0469828,50.6187937
57046473,791069208546876800,177.4384512,50.7497958
57047283,791225992032893184,179.9423757,51.9994744
57047629,791288561117199744,177.9654127,51.3482544
57047666,791294264833771520,178.0066689,51.5239880
57048256,791395454262183552,178.8779485,51.8174434
57048348,791413321326608000,179.8677763,51.9865168
57048426,791429332964167168,179.7203307,52.1265116
57048673,791478982786117248,179.3034347,52.3043512
57048916,791520798587654400,174.0988827,50.1797308
57049008,791534881782894592,173.8109790,50.1844202
57049219,791569039657949824,174.3888491,50.6318163
57049436,791615012990193920,174.2233736,50.6213781
57049539,791634907278680320,174.3295880,50.9037039
57050378,791770250288610688,176.4175805,51.7453073
57050396,791772277513199488,175.8132537,51.5380234
57050465,791785128055330432,176.1249323,51.8029486
57050497,791791037929978752,173.3034627,50.6154090
57050509,791792481038987136,173.4151846,50.6502986
57050527,791795848293341824,173.4574670,50.7132567
57050578,791806873471830400,173.2622566,50.7220280
57051151,791921192618804352,174.3853707,51.6745318
57051185,791927755328824320,174.5579067,51.8773127
57051279,791946584466425344,175.5028815,51.7594110
57051903,792071069797692416,176.6131226,51.3311285
57052845,792247232176063360,179.3145668,52.5072110
57053171,792299940015257472,178.3580225,52.6912278
57053293,792317669639696512,179.2956037,52.9103989
